year,root,mode,0,1,2,3,4,5,6,7,8,9,10,11
1557.0,,,0.1233296213808463,0.0,0.2466592427616926,0.0,0.0996659242761692,0.1737193763919821,0.0,0.1032850779510022,0.0,0.1820712694877505,0.0701559020044543,0.0011135857461024
1557.0,,,0.1452401495542134,0.0,0.2021857923497268,0.0,0.1087144089732528,0.1698303134886396,0.0,0.0777969513948806,0.0,0.2115329306873741,0.0841242450388265,0.0005752085130859
1557.0,,,0.1312745098039215,0.0,0.2245098039215686,0.0,0.0939215686274509,0.1642156862745098,0.0,0.1077450980392156,0.0,0.2076470588235294,0.0695098039215686,0.0011764705882352
1557.0,,,0.0995475113122172,0.0,0.2553080403759137,0.0,0.1000696136442742,0.1623738252697528,0.0,0.1153846153846154,0.0,0.1764705882352941,0.0898016011138183,0.0010442046641141
1557.0,,,0.1319383259911894,0.0,0.2323788546255506,0.0,0.087151248164464,0.1463289280469897,0.0,0.0804698972099853,0.0,0.2501468428781204,0.0707048458149779,0.0008810572687224
1556.0,,,0.1802030456852792,0.0,0.1573604060913705,0.0,0.1044839255499154,0.0807952622673434,0.0,0.266497461928934,0.0,0.1063874788494078,0.0,0.1042724196277495
1556.0,,,0.1683033278777959,0.0,0.1778505182760502,0.0,0.1153846153846154,0.0784233496999454,0.0,0.2407255864702673,0.0,0.1211129296235679,0.0,0.0981996726677577
1556.0,,,0.1793609511424856,0.0003715400334386,0.1484302433587219,0.0,0.1305034367453093,0.0729147315623258,0.0003715400334386,0.2669515140256363,0.0,0.1112762400148616,0.0,0.0898198030837822
1556.0,,,0.1139047619047619,0.0,0.211047619047619,0.0,0.0876190476190476,0.091047619047619,0.0,0.2651428571428571,0.0,0.1241904761904761,0.0,0.107047619047619
1556.0,,,0.1124042879019908,0.0,0.228177641653905,0.0,0.0823889739663093,0.070750382848392,0.0,0.2819295558958652,0.0,0.1196018376722817,0.0,0.1047473200612557
1556.0,,,0.1268551236749116,0.0,0.2289752650176678,0.0056537102473498,0.0819787985865724,0.1098939929328622,0.0,0.203886925795053,0.0,0.0996466431095406,0.1303886925795053,0.0127208480565371
1556.0,,,0.1376016979129819,0.0,0.2085249380969224,0.0148567385921471,0.0688008489564909,0.1011673151750972,0.0,0.1993279094446409,0.0,0.1317651220374955,0.13052706048815,0.0074283692960735
1556.0,,,0.1281052631578947,0.0004210526315789,0.2151578947368421,0.0092631578947368,0.0611578947368421,0.1191578947368421,0.0,0.2025263157894737,0.0,0.1289473684210526,0.1310526315789473,0.0042105263157894
1556.0,,,0.1416068222621185,0.0,0.2120736086175942,0.0053859964093357,0.0751795332136445,0.0902154398563734,0.0,0.2432675044883303,0.0,0.111310592459605,0.1115350089766606,0.0094254937163375
1556.0,,,0.1000967117988394,0.0,0.2137330754352031,0.006769825918762,0.0764023210831721,0.0938104448742746,0.0,0.2369439071566731,0.0,0.140715667311412,0.1305609284332688,0.0009671179883945
1556.0,,,0.103515625,0.0,0.2109375,0.005859375,0.0537109375,0.1298828125,0.0,0.2333984375,0.0,0.1337890625,0.12890625,0.0
1556.0,,,0.0945767195767195,0.0,0.2261904761904762,0.0039682539682539,0.0498236331569664,0.1261022927689594,0.0,0.2054673721340388,0.0,0.1349206349206349,0.158068783068783,0.0008818342151675
1556.0,,,0.112603062426384,0.0,0.1978798586572438,0.0037691401648998,0.0454652532391048,0.1140164899882214,0.0,0.2241460541813898,0.0,0.1180212014134275,0.1798586572438162,0.0042402826855123
1556.0,,,0.1222366710013004,0.0,0.1627654963155613,0.0043346337234503,0.064802774165583,0.1423927178153446,0.0,0.1924577373211964,0.0,0.1293888166449935,0.1816211530125704,0.0
1556.0,,,0.1223021582733813,0.0,0.1696995344900549,0.0110029623360135,0.0605162928480744,0.1299195937367752,0.0,0.2310622090562844,0.0,0.1028353787558188,0.1641980533220482,0.0084638171815488
1557.0,,,0.0902211874272409,0.0,0.2735739231664727,0.0,0.0686845168800931,0.0966239813736903,0.0,0.2677532013969732,0.0,0.1169965075669383,0.0861466821885913,0.0
1557.0,,,0.0784356093344857,0.0,0.2774416594641313,0.0,0.0624459809853068,0.1140881590319792,0.0,0.2322817631806396,0.0,0.1266205704407951,0.108686257562662,0.0
1557.0,,,0.0856,0.0,0.25632,0.0,0.07056,0.11728,0.0,0.22176,0.0,0.12288,0.12048,0.00512
1557.0,,,0.0841631104788999,0.0,0.2539118065433855,0.0,0.0659080132764343,0.0872451398767188,0.0,0.2918444760550024,0.0,0.10692271218587,0.1097676623992413,0.0002370791844476
1557.0,,,0.0969868173258003,0.0,0.2476459510357815,0.0018832391713747,0.0758003766478342,0.0889830508474576,0.0,0.2443502824858757,0.0,0.103578154425612,0.1162900188323917,0.0244821092278719
1557.0,,,0.1022398843930635,0.0,0.2117052023121387,0.0,0.1896676300578034,0.1004335260115606,0.0,0.101878612716763,0.0,0.2203757225433526,0.0,0.0736994219653179
1557.0,,,0.1325958242443128,0.0,0.2047366780928638,0.0,0.1625116858834528,0.1112496104705515,0.0,0.1003427859146151,0.0,0.2204736678092864,0.0056092240573387,0.0624805235275786
1557.0,,,0.1115582383188017,0.0071540353230494,0.220098367985692,0.0,0.1543706684551755,0.1089872568745808,0.0,0.1139056561591772,0.0,0.2112676056338028,0.0306282137268052,0.0420299575229152
1557.0,,,0.1014002897151134,0.0,0.2745050700144857,0.0,0.1431675519072911,0.094881699661999,0.0,0.1093674553355866,0.0,0.2066634476098503,0.0009657170449058,0.0690487687107677
1557.0,,,0.1002824858757062,0.0,0.2055084745762712,0.0,0.144774011299435,0.1257062146892655,0.0,0.0819209039548022,0.0,0.2542372881355932,0.0056497175141242,0.0819209039548022
1556.0,,,0.1039089559623948,0.0,0.2246412666996536,0.0148441365660564,0.0813953488372093,0.1056407718951014,0.0,0.2362691736763978,0.0,0.1180108857001484,0.1133102424542305,0.0019792182088075
1556.0,,,0.0967257844474761,0.0,0.2356070941336971,0.0054570259208731,0.0923601637107776,0.1128240109140518,0.0,0.2043656207366985,0.0,0.1376534788540245,0.1090040927694406,0.0060027285129604
1556.0,,,0.0986282843894899,0.0,0.2311630602782071,0.0032843894899536,0.0970826893353941,0.1163060278207109,0.0,0.1979327666151469,0.0,0.1349497681607419,0.1136978361669242,0.0069551777434312
1556.0,,,0.1014865637507147,0.0,0.2166952544311035,0.0,0.1010577472841623,0.1256432246998284,0.0,0.202544311034877,0.0,0.1402229845626072,0.1077758719268153,0.0045740423098913
